pais,iso3,subregion,anio,decada,dimension,indicador,codigo_bm,unidad,valor,es_outlier
Brasil,BRA,Cono Sur,1994,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),62.91,False
Brasil,BRA,Cono Sur,1995,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),63.92,False
Brasil,BRA,Cono Sur,1996,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),62.97,False
Brasil,BRA,Cono Sur,1997,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),63.94,False
Brasil,BRA,Cono Sur,1998,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),64.73,False
Brasil,BRA,Cono Sur,1999,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),66.63,False
Brasil,BRA,Cono Sur,2000,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),66.87,False
Brasil,BRA,Cono Sur,2001,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),67.12,False
Brasil,BRA,Cono Sur,2002,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),68.79,False
Brasil,BRA,Cono Sur,2003,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),69.53,False
Brasil,BRA,Cono Sur,2004,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),70.42,False
Brasil,BRA,Cono Sur,2005,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),71.74,False
Brasil,BRA,Cono Sur,2006,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),71.85,False
Brasil,BRA,Cono Sur,2007,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),71.92,False
Brasil,BRA,Cono Sur,2008,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),71.87,False
Brasil,BRA,Cono Sur,2009,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),72.54,False
Brasil,BRA,Cono Sur,2010,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),73.24,False
Brasil,BRA,Cono Sur,2011,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),73.46,False
Brasil,BRA,Cono Sur,2012,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),73.55,False
Brasil,BRA,Cono Sur,2013,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),73.51,False
Brasil,BRA,Cono Sur,2014,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),73.7,False
Chile,CHL,Cono Sur,1990,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,77.0,False
Chile,CHL,Cono Sur,1992,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,77.3,False
Chile,CHL,Cono Sur,1994,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,77.1,False
Chile,CHL,Cono Sur,1996,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,76.0,False
Chile,CHL,Cono Sur,1997,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,75.4,False
Chile,CHL,Cono Sur,1998,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,74.8,False
Chile,CHL,Cono Sur,1999,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,75.0,False
Chile,CHL,Cono Sur,2000,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,75.5,False
Chile,CHL,Cono Sur,2001,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,75.3,False
Chile,CHL,Cono Sur,2002,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,75.5,False
Chile,CHL,Cono Sur,2003,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,73.9,False
Chile,CHL,Cono Sur,2004,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,73.4,False
Chile,CHL,Cono Sur,2005,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,74.2,False
Chile,CHL,Cono Sur,2006,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,74.4,False
Chile,CHL,Cono Sur,2007,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,75.0,False
Chile,CHL,Cono Sur,2008,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,75.6,False
Chile,CHL,Cono Sur,2009,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,74.8,False
Chile,CHL,Cono Sur,2010,2010s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,75.1,False
Chile,CHL,Cono Sur,2011,2010s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,62.2,False
Chile,CHL,Cono Sur,1997,1990s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,7.5,False
Chile,CHL,Cono Sur,1998,1990s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,10.8,False
Chile,CHL,Cono Sur,1999,1990s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,10.8,False
Chile,CHL,Cono Sur,2000,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,10.8,False
Chile,CHL,Cono Sur,2001,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,10.8,False
Chile,CHL,Cono Sur,2002,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,12.5,False
Chile,CHL,Cono Sur,2003,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,12.5,False
Chile,CHL,Cono Sur,2004,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,12.5,False
Chile,CHL,Cono Sur,2005,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,15.0,False
Chile,CHL,Cono Sur,2006,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,15.0,False
Chile,CHL,Cono Sur,2007,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,15.0,False
Chile,CHL,Cono Sur,2008,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,15.0,False
Chile,CHL,Cono Sur,2009,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,14.2,False
Chile,CHL,Cono Sur,2010,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,14.2,False
Chile,CHL,Cono Sur,2011,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,14.2,False
Chile,CHL,Cono Sur,2012,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,14.2,False
Chile,CHL,Cono Sur,2013,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,14.2,False
Chile,CHL,Cono Sur,2014,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,15.8,False
Chile,CHL,Cono Sur,1991,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,10.1,False
Chile,CHL,Cono Sur,1992,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,10.3,False
Chile,CHL,Cono Sur,1993,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,10.4,False
Chile,CHL,Cono Sur,1994,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,10.1,False
Chile,CHL,Cono Sur,1995,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,8.8,False
Chile,CHL,Cono Sur,1996,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,7.8,False
Chile,CHL,Cono Sur,1997,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,7.6,False
Chile,CHL,Cono Sur,1998,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,7.6,False
Chile,CHL,Cono Sur,1999,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,10.7,False
Chile,CHL,Cono Sur,2000,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,10.1,False
Chile,CHL,Cono Sur,2001,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,9.7,False
Chile,CHL,Cono Sur,2002,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,9.6,False
Chile,CHL,Cono Sur,2003,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,9.7,False
Chile,CHL,Cono Sur,2004,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,10.5,False
Chile,CHL,Cono Sur,2005,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,9.8,False
Chile,CHL,Cono Sur,2006,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,9.4,False
Chile,CHL,Cono Sur,2007,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,8.6,False
Chile,CHL,Cono Sur,2008,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,9.6,False
Chile,CHL,Cono Sur,2009,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,10.8,False
Chile,CHL,Cono Sur,2010,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,9.6,False
Chile,CHL,Cono Sur,2011,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,8.7,False
Chile,CHL,Cono Sur,2012,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,7.9,False
Chile,CHL,Cono Sur,2013,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,7.0,False
Chile,CHL,Cono Sur,2014,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,7.3,False
Chile,CHL,Cono Sur,1990,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,1.4,False
Chile,CHL,Cono Sur,1992,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.2,False
Chile,CHL,Cono Sur,1994,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.3,False
Chile,CHL,Cono Sur,1990,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,5.9,False
Chile,CHL,Cono Sur,1991,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,6.0,False
Chile,CHL,Cono Sur,1992,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,6.0,False
Chile,CHL,Cono Sur,1993,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,6.1,False
Chile,CHL,Cono Sur,1994,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,5.5,False
Chile,CHL,Cono Sur,1995,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,5.3,False
Chile,CHL,Cono Sur,1996,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,5.3,False
Chile,CHL,Cono Sur,1997,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,4.5,False
Chile,CHL,Cono Sur,1998,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,4.6,False
Chile,CHL,Cono Sur,1999,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,4.6,False
Chile,CHL,Cono Sur,2000,2000s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,4.6,False
Chile,CHL,Cono Sur,2001,2000s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,4.6,False
Chile,CHL,Cono Sur,2002,2000s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,4.7,False
Chile,CHL,Cono Sur,2003,2000s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,4.9,False
Chile,CHL,Cono Sur,2010,2010s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,5.9,False
Chile,CHL,Cono Sur,2011,2010s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,5.3,False
Chile,CHL,Cono Sur,2012,2010s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,5.6,False
Chile,CHL,Cono Sur,2013,2010s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,4.6,False
Chile,CHL,Cono Sur,1990,1990s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,80.2,False
Chile,CHL,Cono Sur,1991,1990s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,79.2,False
Chile,CHL,Cono Sur,1992,1990s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,78.8,False
Chile,CHL,Cono Sur,1993,1990s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,77.8,False
Chile,CHL,Cono Sur,1994,1990s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,79.6,False
Chile,CHL,Cono Sur,1995,1990s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,80.1,False
Chile,CHL,Cono Sur,1996,1990s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,79.8,False
Chile,CHL,Cono Sur,1997,1990s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,81.2,False
Chile,CHL,Cono Sur,1998,1990s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,81.6,False
Chile,CHL,Cono Sur,1999,1990s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,82.8,False
Chile,CHL,Cono Sur,2000,2000s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,83.2,False
Chile,CHL,Cono Sur,2001,2000s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,82.5,False
Chile,CHL,Cono Sur,2002,2000s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,83.3,False
Chile,CHL,Cono Sur,2003,2000s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,83.4,False
Chile,CHL,Cono Sur,2010,2010s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,83.5,False
Chile,CHL,Cono Sur,2011,2010s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,84.7,False
Chile,CHL,Cono Sur,2012,2010s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,84.2,False
Chile,CHL,Cono Sur,2013,2010s,Estructura sectorial,Empleo femenino en servicios,SL.SRV.EMPL.FE.ZS,% del empleo femenino,84.8,False
Chile,CHL,Cono Sur,2010,2010s,Liderazgo empresarial,Firmas con gerenta mujer,IC.FRM.FEMM.ZS,% de firmas,4.5,False
Chile,CHL,Cono Sur,2006,2000s,Liderazgo empresarial,Firmas con propiedad femenina,IC.FRM.FEMO.ZS,% de firmas,27.8,False
Chile,CHL,Cono Sur,2010,2010s,Liderazgo empresarial,Firmas con propiedad femenina,IC.FRM.FEMO.ZS,% de firmas,29.6,False
Chile,CHL,Cono Sur,2002,2000s,Liderazgo,Mujeres en puestos directivos,SG.GEN.LSOM.ZS,% del total de directivos,32.72,False
Chile,CHL,Cono Sur,1990,1990s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,2401.53,False
Chile,CHL,Cono Sur,1991,1990s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,2727.57,False
Chile,CHL,Cono Sur,1992,1990s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,3277.67,False
Chile,CHL,Cono Sur,1993,1990s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,3461.44,False
Chile,CHL,Cono Sur,1994,1990s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,3942.97,False
Chile,CHL,Cono Sur,1995,1990s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,5026.72,False
Chile,CHL,Cono Sur,1996,1990s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,5263.19,False
Chile,CHL,Cono Sur,1997,1990s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,5674.15,False
Chile,CHL,Cono Sur,1998,1990s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,5367.21,False
Chile,CHL,Cono Sur,1999,1990s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,4872.69,False
Chile,CHL,Cono Sur,2000,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,5229.18,False
Chile,CHL,Cono Sur,2001,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,4709.92,False
Chile,CHL,Cono Sur,2002,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,4566.52,False
Chile,CHL,Cono Sur,2003,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,4948.75,False
Chile,CHL,Cono Sur,2004,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,6323.76,False
Chile,CHL,Cono Sur,2005,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,7728.61,False
Chile,CHL,Cono Sur,2006,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,9500.84,False
Chile,CHL,Cono Sur,2007,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,10513.54,False
Chile,CHL,Cono Sur,2008,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,10791.02,False
Chile,CHL,Cono Sur,2009,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,10217.31,False
Chile,CHL,Cono Sur,2010,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,12785.05,True
Chile,CHL,Cono Sur,2011,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,14582.17,True
Chile,CHL,Cono Sur,2012,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,15253.33,True
Chile,CHL,Cono Sur,2013,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,15764.76,True
Chile,CHL,Cono Sur,2014,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,14566.15,True
Chile,CHL,Cono Sur,1990,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,32.2,False
Chile,CHL,Cono Sur,1991,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,32.0,False
Chile,CHL,Cono Sur,1992,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,34.0,False
Chile,CHL,Cono Sur,1993,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,35.7,False
Chile,CHL,Cono Sur,1994,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,35.7,False
Chile,CHL,Cono Sur,1995,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,34.6,False
Chile,CHL,Cono Sur,1996,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,34.3,False
Chile,CHL,Cono Sur,1997,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,35.2,False
Chile,CHL,Cono Sur,1998,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,35.5,False
Chile,CHL,Cono Sur,1999,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,35.6,False
Chile,CHL,Cono Sur,2000,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,35.5,False
Chile,CHL,Cono Sur,2001,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,34.7,False
Chile,CHL,Cono Sur,2002,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,34.5,False
Chile,CHL,Cono Sur,2003,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,35.9,False
Chile,CHL,Cono Sur,2004,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,37.3,False
Chile,CHL,Cono Sur,2005,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,38.3,False
Chile,CHL,Cono Sur,2006,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,39.0,False
Chile,CHL,Cono Sur,2007,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,40.0,False
Chile,CHL,Cono Sur,2008,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,42.1,False
Chile,CHL,Cono Sur,2009,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,42.6,False
Chile,CHL,Cono Sur,2010,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,46.8,False
Chile,CHL,Cono Sur,2011,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,48.7,False
Chile,CHL,Cono Sur,2012,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,49.0,False
Chile,CHL,Cono Sur,2013,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,49.2,False
Chile,CHL,Cono Sur,2014,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,49.4,False
Chile,CHL,Cono Sur,1990,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,77.1,False
Chile,CHL,Cono Sur,1991,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,77.1,False
Chile,CHL,Cono Sur,1992,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,77.5,False
Chile,CHL,Cono Sur,1993,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,78.5,False
Chile,CHL,Cono Sur,1994,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,78.4,False
Chile,CHL,Cono Sur,1995,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,77.4,False
Chile,CHL,Cono Sur,1996,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,76.7,False
Chile,CHL,Cono Sur,1997,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,76.3,False
Chile,CHL,Cono Sur,1998,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,76.3,False
Chile,CHL,Cono Sur,1999,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,75.9,False
